อ๎์ๅ๐ ๐ๅ้๑เ;ส๎ไ เ/๊;ส๎ไ เ/๏;ฤเ๒เ โ๛๋ๅ๒เ;น ไ๎ใ๎โ๎๐เ;ส๎๋-โ๎ ๏เ๑๑.;
ัำ2961;ัำ;ลสม;29.06.24;;156;
ำ6161;ำ6;ฤฬฤ;29.06.24;95หอ/22;161;
ำ6317;ำ6;ลสม;29.06.24;95หอ/22;164;
ย2981;ย2;ฬศส;29.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;72;
ำ6366;ำ6;ลสม;29.06.24;95หอ/22;157;
ฤ2323;ฤ2;ฯหส;29.06.24;;90;
ัำ1523;ัำ;อำะ;29.06.24;;149;
ัำ1735;ัำ;ฯะห;29.06.24;;351;
ิย6878;ิย;มรู;29.06.24;;0;
ย2783;ย2;ฬศส;29.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;175;
ศอ1025;ศอ;ลสม;29.06.24;;95;
ศอ2029;ศอ;ลสม;29.06.24;;86;
ิย6210;ิย;ลสม;29.06.24;;0;
ศอ1033;ศอ;ลสม;29.06.24;;97;
ัำ796;ัำ;ัสื;29.06.24;;158;
SZ211;SZ;ฤุม;29.06.24;338ภะ/21;199;
ำ6272;ำ6;ลสม;29.06.24;95หอ/22;163;
ำ62534;ำ6;ีฤา;29.06.24;95หอ/22;220;
Þา542;Þา;อำะ;29.06.24;;160;
ะร241;ะร;ฯหส;29.06.24;;50;
ศอ1057;ศอ;ลสม;29.06.24;;100;
ำ62865;ำ6;ฬะย;29.06.24;95หอ/22;133;
ศล5685;ศล;ฯะห;29.06.24;;0;
ศอ1069;ศอ;ลสม;29.06.24;;99;
ำ6221;ำ6;ฤฬฤ;29.06.24;95หอ/22;228;
5อ511;5อ;ฯหส;29.06.24;;187;
ำ6773;ำ6;ลสม;29.06.24;95หอ/22;137;
฿ส498;฿ส;มรู;29.06.24;;0;
หภ317;หภ;อำะ;29.06.24;;93;
ำ62986;ำ6;มศุ;29.06.24;95หอ/22;118;
ศล5615;ศล;ฯะห;29.06.24;;0;
ิย6230;ิย;อฦั;29.06.24;;0;
ย2941;ย2;ฬศส;29.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;128;
ำ6181;ำ6;ฯหส;29.06.24;95หอ/22;245;
5อ505;5อ;ฯหส;29.06.24;;148;
ิย6780;ิย;อำะ;29.06.24;;0;
ย2975;ย2;ฬศส;29.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;169;
ำ6524;ำ6;ัฮื;29.06.24;95หอ/22;157;
5อ537;5อ;ฯหส;29.06.24;;189;
ำ6252;ำ6;ฬะย;29.06.24;95หอ/22;148;
ำ6783;ำ6;ฤฬฤ;29.06.24;95หอ/22;231;
ำ62455;ำ6;ฦำส;29.06.24;95หอ/22;224;
5อ146;5อ;ฯหส;29.06.24;;150;
SZ215;SZ;ฤุม;29.06.24;338ภะ/21;176;
ัำ1603;ัำ;ัสื;29.06.24;;150;
ำ6371;ำ6;ฤฬฤ;29.06.24;95หอ/22;217;
ะร285;ะร;ฯหส;29.06.24;;49;
ำ6172;ำ6;ัฮื;29.06.24;95หอ/22;144;
ัำ1733;ัำ;ฯะห;29.06.24;;340;
ิย6106;ิย;อฦั;29.06.24;;0;
5อ531;5อ;ฯหส;29.06.24;;182;
ิย5567;ิย;ัสื;29.06.24;;0;
ฤ2120;ฤ2;ฯหส;29.06.24;;44;
ศอ1047;ศอ;ลสม;29.06.24;;102;
ำ62413;ำ6;ัฮื;29.06.24;95หอ/22;154;
Þา105;Þา;ลสม;29.06.24;;63;
ย2715;ย2;ฬศส;29.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;107;
5อ507;5อ;ฯหส;29.06.24;;188;
ำ6279;ำ6;ฤฬฤ;29.06.24;95หอ/22;230;
ิย6880;ิย;มรู;29.06.24;;0;
ศอ1256;ศอ;ัสื;29.06.24;;99;
ฤะ332;ฤะ;ัสื;29.06.24;;189;
ำ6261;ำ6;ฤฬฤ;29.06.24;95หอ/22;164;
ำ6274;ำ6;ลสม;29.06.24;95หอ/22;140;
Þย453;Þย;ะฬฮ;29.06.24;;33;
Þา473;Þา;ัสื;29.06.24;;69;
ัำ684;ัำ;ลสม;29.06.24;;149;
ำ6186;ำ6;ัฮื;29.06.24;95หอ/22;148;
5อ509;5อ;ฯหส;29.06.24;;187;
5อ545;5อ;ฯหส;29.06.24;;184;
5อ878;5อ;ฮอร;29.06.24;;191;
ศอ1063;ศอ;ลสม;29.06.24;;100;
Þา281;Þา;ลสม;29.06.24;;69;
ำ62915;ำ6;ำิภ;29.06.24;95หอ/22;176;
ศอ1935;ศอ;อฦั;29.06.24;;85;
ำ6306;ำ6;ัฮื;29.06.24;95หอ/22;159;
ศอ1309;ศอ;ัสื;29.06.24;;95;
Þย283;Þย;ะฬฮ;29.06.24;;50;
ำ6403;ำ6;ลสม;29.06.24;95หอ/22;137;
ำ68445;ำ6;ฦำส;29.06.24;95หอ/22;226;
ำ6153;ำ6;ฤฬฤ;29.06.24;95หอ/22;239;
ะฤ423;ะฤ;รัย;29.06.24;;101;
าิ866;าิ;ลสม;29.06.24;;0;
ย2961;ย2;ฬศส;29.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;74;
ำ6377;ำ6;ฤฬฤ;29.06.24;95หอ/22;223;
ำ6427;ำ6;ฤฬฤ;29.06.24;95หอ/22;159;
ำ6627;ำ6;ฤฬฤ;29.06.24;95หอ/22;163;
ำ63571;ำ6;ฤฬฤ;29.06.24;95หอ/22;222;
ำ61343;ำ6;ฤฬฤ;29.06.24;95หอ/22;163;
ฤะ330;ฤะ;รัย;29.06.24;;186;
ำ6124;ำ6;ัฮื;29.06.24;95หอ/22;239;
ำ6385;ำ6;ฯหส;29.06.24;95หอ/22;162;
ะร825;ะร;ลสม;29.06.24;;50;
ำ6318;ำ6;ัฮื;29.06.24;95หอ/22;160;
ิย6352;ิย;อฦั;29.06.24;สหึ-696-22-P07;0;
ัำ1401;ัำ;ลสม;29.06.24;;151;
ำ6219;ำ6;ลสม;29.06.24;95หอ/22;164;
ำ6547;ำ6;ฯหส;29.06.24;95หอ/22;242;
SZ216;SZ;ภหภ;29.06.24;338ภะ/21;158;
ำ6508;ำ6;ัฮื;29.06.24;95หอ/22;155;
ำ62928;ำ6;ฤุม;29.06.24;95หอ/22;162;
ัำ1357;ัำ;รัย;29.06.24;;159;
Þา262;Þา;ลสม;29.06.24;;69;
5อ532;5อ;ัสื;29.06.24;;184;
ั75336;ั7;อำะ;29.06.24;;0;
ำ62427;ำ6;ฦำส;29.06.24;95หอ/22;222;
ย28103;ย2;ฬศส;29.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;190;
SZ212;SZ;ัสื;29.06.24;;202;
ศอ1924;ศอ;รัย;29.06.24;;95;
ำ6407;ำ6;ฤฬฤ;29.06.24;95หอ/22;166;
ิย6418;ิย;ลสม;29.06.24;;0;
5อ510;5อ;อฦั;29.06.24;;184;
ำ6222;ำ6;ัฮื;29.06.24;95หอ/22;226;
Þย454;Þย;ลสม;29.06.24;;48;
ัำ1521;ัำ;อำะ;29.06.24;;164;
5G171;5G;รัย;29.06.24;;130;
ย2937;ย2;ฬศส;29.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;101;
ฤะ594;ฤะ;รัย;29.06.24;;187;
ัำ1219;ัำ;ัสื;29.06.24;;175;
ัำ1417;ัำ;ลสม;29.06.24;;178;
ำ63575;ำ6;ฤฬฤ;29.06.24;95หอ/22;221;
ย2939;ย2;ฬศส;29.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;158;
ย2951;ย2;ฬศส;29.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;121;
หภ385;หภ;อำะ;29.06.24;;177;
าศ919;าศ;ลสม;29.06.24;;179;
ำ6083;ำ6;ลสม;29.06.24;95หอ/22;156;
ำ6174;ำ6;ลสม;29.06.24;95หอ/22;147;
5อ513;5อ;ฯหส;29.06.24;;151;
ำ62633;ำ6;ฤฬฤ;29.06.24;95หอ/22;244;
ำ6205;ำ6;ลสม;29.06.24;95หอ/22;155;
ำ6269;ำ6;ฤฬฤ;29.06.24;95หอ/22;138;
Þา282;Þา;ัสื;29.06.24;;71;
ศอ1082;ศอ;อำะ;29.06.24;;97;
ะฤ1827;ะฤ;รัย;29.06.24;;95;
5อ148;5อ;ฯหส;29.06.24;;147;
ั75018;ั7;ลสม;29.06.24;;0;
Þย454;Þย;ะฬฮ;29.06.24;;24;
ำ6300;ำ6;ลสม;29.06.24;95หอ/22;156;
ำ6321;ำ6;ลสม;29.06.24;95หอ/22;157;
Þา474;Þา;อำะ;29.06.24;;109;
ัำ2919;ัำ;ลสม;29.06.24;;156;
ำ6182;ำ6;ัฮื;29.06.24;95หอ/22;242;
ำ6391;ำ6;ฯหส;29.06.24;95หอ/22;237;
ำ62456;ำ6;มศุ;29.06.24;95หอ/22;220;
ำ62951;ำ6;ลสม;29.06.24;95หอ/22;141;
ั75032;ั7;ัสื;29.06.24;;0;
ำ6431;ำ6;ฤฬฤ;29.06.24;95หอ/22;164;
ย2949;ย2;ฬศส;29.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;98;
ฤ2183;ฤ2;ลสม;29.06.24;;50;
ัำ1685;ัำ;ัสื;29.06.24;;157;
ิย6800;ิย;ลสม;29.06.24;;0;
ำ6347;ำ6;ฤฬฤ;29.06.24;95หอ/22;163;
ำ6280;ำ6;ัฮื;29.06.24;95หอ/22;212;
Þา186;Þา;อำะ;29.06.24;;163;
5อ597;5อ;ฯหส;29.06.24;;183;
ัำ2973;ัำ;อฦั;29.06.24;;153;
ำ62414;ำ6;มศุ;29.06.24;95หอ/22;162;
ำะ1037;ำะ;ลสม;29.06.24;;337;
หภ146;หภ;อำะ;29.06.24;;98;
ำ62954;ำ6;ฤุม;29.06.24;95หอ/22;159;
ำ66007;ำ6;ฤฬฤ;29.06.24;95หอ/22;162;
ิย5571;ิย;ลสม;29.06.24;;0;
5อ547;5อ;ฯหส;29.06.24;;190;
5อ517;5อ;ฯหส;29.06.24;;180;
ำ61387;ำ6;ฤฬฤ;29.06.24;95หอ/22;237;
ิย6792;ิย;ลสม;29.06.24;;0;
5อ541;5อ;ฯหส;29.06.24;;186;
ัำ1403;ัำ;ลสม;29.06.24;;180;
5อ581;5อ;ฯหส;29.06.24;;190;
ำ6154;ำ6;ฬะย;29.06.24;95หอ/22;187;
ำ6664;ำ6;ลสม;29.06.24;95หอ/22;162;
SZ041;SZ;ฤุม;29.06.24;338ภะ/21;162;
SZ7413;SZ;ฤุม;29.06.24;338ภะ/21;0;
ิย6254;ิย;อฦั;29.06.24;สหึ-696-22-P07;0;
ัำ2957;ัำ;ัสื;29.06.24;;159;
ำ62940;ำ6;มศุ;29.06.24;95หอ/22;113;
ำ66059;ำ6;ลสม;29.06.24;95หอ/22;163;
A46055;A4;รัย;29.06.24;;0;
ัำ800;ัำ;อฦั;29.06.24;;145;
ำ6378;ำ6;ัฮื;29.06.24;95หอ/22;216;
ิย6234;ิย;ัสื;29.06.24;;0;
ำ6326;ำ6;ัฮื;29.06.24;95หอ/22;162;
Þย591;Þย;ัสื;29.06.24;;46;
ำ68446;ำ6;ฤุม;29.06.24;95หอ/22;210;
ำ6385;ำ6;ลสม;29.06.24;95หอ/22;176;
ย2963;ย2;มะา;29.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;72;
ัำ1213;ัำ;ัสื;29.06.24;;157;
ำ6167;ำ6;ฤฬฤ;29.06.24;95หอ/22;221;
ำ6220;ำ6;ัฮื;29.06.24;95หอ/22;160;
ศอ1103;ศอ;ลสม;29.06.24;;90;
ั75020;ั7;ลสม;29.06.24;;0;
ำ6266;ำ6;ลสม;29.06.24;95หอ/22;141;
ำ6163;ำ6;ัสื;29.06.24;95หอ/22;162;
ำ6408;ำ6;ัฮื;29.06.24;95หอ/22;163;
ย28203;ย2;ฬศส;29.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;186;
ำ6173;ำ6;ฯหส;29.06.24;95หอ/22;175;
ำ6461;ำ6;ฤฬฤ;29.06.24;95หอ/22;229;
Þา1105;Þา;ลสม;29.06.24;;57;
ำ62879;ำ6;ฯหส;29.06.24;95หอ/22;239;
ัำ1227;ัำ;อฦั;29.06.24;;149;
ำ62461;ำ6;ฦำส;29.06.24;95หอ/22;217;
ำ6548;ำ6;ัฮื;29.06.24;95หอ/22;234;
ฤะ424;ฤะ;ัสื;29.06.24;;189;
ำ62428;ำ6;ฤุม;29.06.24;95หอ/22;214;
ย2925;ย2;ฬศส;29.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;168;
ฤะ6862;ฤะ;รัย;29.06.24;;182;
ำ62634;ำ6;วยะ;29.06.24;95หอ/22;236;
สห847;สห;ัสื;29.06.24;;186;
ัำ1021;ัำ;ลสม;29.06.24;;140;
ำ6299;ำ6;ฤฬฤ;29.06.24;95หอ/22;161;
ย2945;ย2;ฬศส;29.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;97;
ศอ4657;ศอ;อฦั;29.06.24;;90;
SZ105;SZ;ฤุม;29.06.24;338ภะ/21;123;
Þย289;Þย;ะฬฮ;29.06.24;;48;
ย2977;ย2;ฬศส;29.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;137;
ำ62952;ำ6;มภส;29.06.24;95หอ/22;121;
5อ150;5อ;ฯหส;29.06.24;;146;
5อ582;5อ;ัสื;29.06.24;;187;
ั71074;ั7;ัสื;29.06.24;;0;
ำ6270;ำ6;ลสม;29.06.24;95หอ/22;163;
5อ874;5อ;อฦั;29.06.24;;190;
ฤะ6864;ฤะ;รัย;29.06.24;;178;
ำ6348;ำ6;ฬะย;29.06.24;95หอ/22;136;
Þย204;Þย;ะฬฮ;29.06.24;;40;
ัำ1359;ัำ;รัย;29.06.24;;146;
ำ69125;ำ6;ฤฬฤ;29.06.24;95หอ/22;0;
ำ6432;ำ6;ัฮื;29.06.24;95หอ/22;157;
ิย6108;ิย;อฦั;29.06.24;;0;
ำ6322;ำ6;ัฮื;29.06.24;95หอ/22;162;
SZ201;SZ;ฤุม;29.06.24;338ภะ/21;186;
สห440;สห;อฦั;29.06.24;;354;
Þา112;Þา;ลสม;29.06.24;;64;
ัำ1717;ัำ;ลสม;29.06.24;;383;
ำ66008;ำ6;ัฮื;29.06.24;95หอ/22;151;
ำ6224;ำ6;ฯหส;29.06.24;95หอ/22;162;
ำ66057;ำ6;ฤฬฤ;29.06.24;95หอ/22;160;
Þย9754;Þย;ลสม;29.06.24;;0;
ัำ1215;ัำ;ัสื;29.06.24;;166;
A46056;A4;รัย;29.06.24;;0;
ศอ1048;ศอ;รัย;29.06.24;;100;
ำ6105;ำ6;ฤฬฤ;29.06.24;95หอ/22;236;
5อ503;5อ;ฯหส;29.06.24;;149;
ิย6350;ิย;อฦั;29.06.24;สหึ-696-22-P07;0;
ย2955;ย2;ฬศส;29.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;104;
ย28115;ย2;ฬศส;29.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;187;
ำ6093;ำ6;ฤฬฤ;29.06.24;95หอ/22;176;
ำ6027;ำ6;ฯหส;29.06.24;95หอ/22;240;
ิย6404;ิย;ลสม;29.06.24;;0;
5อ296;5อ;ฯหส;29.06.24;;178;
5อ520;5อ;ฯหส;29.06.24;;183;
ำ62733;ำ6;ฯหส;29.06.24;95หอ/22;226;
Þา478;Þา;ัสื;29.06.24;;124;
ัำ1355;ัำ;รัย;29.06.24;;140;
ำ6534;ำ6;ัฮื;29.06.24;95หอ/22;165;
ำ6241;ำ6;ฤฬฤ;29.06.24;95หอ/22;161;
ำ62145;ำ6;ฦำส;29.06.24;95หอ/22;159;
ฤะ572;ฤะ;ัสื;29.06.24;;187;
ำ6263;ำ6;ฤฬฤ;29.06.24;95หอ/22;139;
ำ62447;ำ6;ฦำส;29.06.24;95หอ/22;227;
ำ6675;ำ6;ัฮื;29.06.24;95หอ/22;159;
ำ62753;ำ6;ลสม;29.06.24;95หอ/22;156;
5อ533;5อ;ฯหส;29.06.24;;187;
ำ6325;ำ6;ำิภ;29.06.24;95หอ/22;162;
ฤ2182;ฤ2;ลสม;29.06.24;;51;
SZ231;SZ;ฤุม;29.06.24;338ภะ/21;193;
ฤะ578;ฤะ;รัย;29.06.24;;182;
ำ62263;ำ6;ัฮื;29.06.24;95หอ/22;161;
ำ62769;ำ6;ฤฬฤ;29.06.24;95หอ/22;229;
ำ6164;ำ6;ัฮื;29.06.24;95หอ/22;161;
ำ6173;ำ6;ลสม;29.06.24;95หอ/22;161;
ั75072;ั7;ฮอร;29.06.24;;0;
ำ62955;ำ6;ลสม;29.06.24;95หอ/22;137;
ย2979;ย2;ฬศส;29.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;72;
ฤะ422;ฤะ;ัสื;29.06.24;;191;
ำ6462;ำ6;ัฮื;29.06.24;95หอ/22;220;
ำ62007;ำ6;ลสม;29.06.24;95หอ/22;142;
ำ62441;ำ6;ฦำส;29.06.24;95หอ/22;223;
ำ62963;ำ6;ลสม;29.06.24;95หอ/22;139;
ัำ792;ัำ;ลสม;29.06.24;;161;
ัำ1605;ัำ;ัสื;29.06.24;;164;
ำ6299;ำ6;ลสม;29.06.24;95หอ/22;159;
Þา358;Þา;ัสื;29.06.24;;177;
ั75034;ั7;ัสื;29.06.24;;0;
ฤ2122;ฤ2;ฯหส;29.06.24;;47;
ำ6651;ำ6;ฤฬฤ;29.06.24;95หอ/22;223;
ฤะ476;ฤะ;รัย;29.06.24;;189;
ิย6236;ิย;อฦั;29.06.24;;0;
ย2735;ย2;ฬศส;29.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;107;
ย2739;ย2;ฬศส;29.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;141;
ำ68253;ำ6;ฤฬฤ;29.06.24;95หอ/22;162;
ำ62127;ำ6;ฤฬฤ;29.06.24;95หอ/22;235;
ิย6102;ิย;อฦั;29.06.24;;0;
ำ6387;ำ6;ฤฬฤ;29.06.24;95หอ/22;160;
สห422;สห;ัสื;29.06.24;;291;
ัำ1419;ัำ;ลสม;29.06.24;;284;
าศ920;าศ;ลสม;29.06.24;;168;
ำ6624;ำ6;ลสม;29.06.24;95หอ/22;164;
ำ62425;ำ6;ฦำส;29.06.24;95หอ/22;231;
ศอ2003;ศอ;ลสม;29.06.24;;91;
ำ62880;ำ6;ฤุม;29.06.24;95หอ/22;219;
ำ6271;ำ6;ฤฬฤ;29.06.24;95หอ/22;160;
ำ62641;ำ6;ฯหส;29.06.24;95หอ/22;253;
ำ66046;ำ6;ัฮื;29.06.24;95หอ/22;166;
ำ62903;ำ6;ลสม;29.06.24;95หอ/22;117;
ศล5617;ศล;ฯะห;30.06.24;;0;
ำ62909;ำ6;ฤฬฤ;30.06.24;95หอ/22;225;
ิย5965;ิย;อฦั;30.06.24;;0;
ศอ1011;ศอ;ลสม;30.06.24;;99;
ำะ1023;ำะ;ัสื;30.06.24;;236;
2S040;2S;ฮอร;30.06.24;สหึ-696-22-P07;0;
ำ62146;ำ6;มภส;30.06.24;95หอ/22;153;
ำ62662;ำ6;ฤุม;30.06.24;95หอ/22;157;
ย2737;ย2;ฬศส;30.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;107;
ำ61333;ำ6;ัฮื;30.06.24;95หอ/22;151;
ำ6676;ำ6;ฮฬั;30.06.24;95หอ/22;162;
ำ61575;ำ6;ลสม;30.06.24;95หอ/22;216;
ิย6889;ิย;มรู;30.06.24;;0;
ำ6028;ำ6;ัฮื;30.06.24;95หอ/22;238;
ำ62887;ำ6;ลสม;30.06.24;95หอ/22;136;
ำ62956;ำ6;ีฤา;30.06.24;95หอ/22;159;
5อ591;5อ;ฯหส;30.06.24;;187;
ำ62803;ำ6;ฤฬฤ;30.06.24;95หอ/22;230;
ั76366;ั7;มรู;30.06.24;;0;
Þา418;Þา;ัสื;30.06.24;;105;
ำ63573;ำ6;ฤฬฤ;30.06.24;95หอ/22;221;
ำ69302;ำ6;ะฮย;30.06.24;95หอ/22;0;
ำะ843;ำะ;อฦั;30.06.24;;338;
ำ6170;ำ6;ัฮื;30.06.24;95หอ/22;127;
ำ62448;ำ6;ฮุุ;30.06.24;95หอ/22;210;
ำ62770;ำ6;สหม;30.06.24;95หอ/22;221;
2S126;2S;ลสม;30.06.24;สหึ-696-22-P07;0;
ย28105;ย2;ฬศส;30.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;188;
ำ6106;ำ6;ศสา;30.06.24;95หอ/22;210;
5อ587;5อ;ฯหส;30.06.24;;189;
ั75210;ั7;มรู;30.06.24;;0;
ั75250;ั7;ฯะห;30.06.24;สหึ-696-22-P07;0;
ำ62734;ำ6;ฮุุ;30.06.24;95หอ/22;239;
ัำ2921;ัำ;ลสม;30.06.24;;159;
ำ62442;ำ6;ฤุม;30.06.24;95หอ/22;219;
ิย6652;ิย;ลสม;30.06.24;;0;
ำ6094;ำ6;ัีา;30.06.24;95หอ/22;170;
ำะ841;ำะ;ลสม;30.06.24;;337;
ิย6256;ิย;มรู;30.06.24;;0;
ำ6388;ำ6;ฮฬั;30.06.24;95หอ/22;155;
5อ294;5อ;ลสม;30.06.24;;168;
ฤะ6542;ฤะ;ลสม;30.06.24;;184;
ัำ1731;ัำ;ฯะห;30.06.24;;383;
ำ6145;ำ6;ัสื;30.06.24;95หอ/22;160;
ะฤ177;ะฤ;มรู;30.06.24;;72;
ัำ2817;ัำ;ลสม;30.06.24;;151;
ำ6523;ำ6;ลสม;30.06.24;95หอ/22;141;
ย2775;ย2;ฬศส;30.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;105;
ฤะ404;ฤะ;ลสม;30.06.24;;177;
ฤะ516;ฤะ;ลสม;30.06.24;;184;
ำ62904;ำ6;ฮุุ;30.06.24;95หอ/22;113;
ิย6402;ิย;ลสม;30.06.24;;0;
ย28165;ย2;ฬศส;30.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;186;
ำ68254;ำ6;ฤุม;30.06.24;95หอ/22;161;
ำ6171;ำ6;ฤฬฤ;30.06.24;95หอ/22;231;
ำ6251;ำ6;ลสม;30.06.24;95หอ/22;136;
ย28761;ย2;ฬศส;30.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;118;
ำ62426;ำ6;ีฤา;30.06.24;95หอ/22;217;
ำ62411;ำ6;ฤฬฤ;30.06.24;95หอ/22;236;
Þย275;Þย;ัสื;30.06.24;;49;
ฤะ340;ฤะ;ลสม;30.06.24;;191;
ั73062;ั7;มรู;30.06.24;สหึ-696-22-P07;0;
ิย6232;ิย;ัสื;30.06.24;;0;
ั75016;ั7;ลสม;30.06.24;;0;
ัำ1407;ัำ;ลสม;30.06.24;;174;
ำ62167;ำ6;ฦำส;30.06.24;95หอ/22;220;
ำ6623;ำ6;ัีา;30.06.24;95หอ/22;157;
5อ502;5อ;ลสม;30.06.24;;138;
ำ6300;ำ6;มรู;30.06.24;95หอ/22;150;
ำ6386;ำ6;ฯะห;30.06.24;95หอ/22;153;
ำ6174;ำ6;ีมะ;30.06.24;95หอ/22;172;
ำ6307;ำ6;ฦำส;30.06.24;95หอ/22;163;
ฮฯ410;ฮฯ;ลสม;30.06.24;สหึ-696-22-P07;0;
ิย6490;ิย;รัย;30.06.24;;0;
ัำ1217;ัำ;ัสื;30.06.24;;168;
ำ62910;ำ6;ฮุุ;30.06.24;95หอ/22;221;
ำ62642;ำ6;ีฤา;30.06.24;95หอ/22;238;
ำ62888;ำ6;มศุ;30.06.24;95หอ/22;128;
ำ6305;ำ6;ลสม;30.06.24;95หอ/22;164;
SZ333;SZ;ฤุม;30.06.24;338ภะ/21;185;
XC8062;XC;ัสื;30.06.24;;0;
ัำ2961;ัำ;ลสม;30.06.24;;161;
สห504;สห;ลสม;30.06.24;;364;
หภ089;หภ;อำะ;30.06.24;;162;
ำ6123;ำ6;ฯหส;30.06.24;95หอ/22;240;
ศอ1301;ศอ;ัสื;30.06.24;;94;
ำ6262;ำ6;ลสม;30.06.24;95หอ/22;135;
ิย6348;ิย;อฦั;30.06.24;สหึ-696-22-P07;0;
ัำ1437;ัำ;ลสม;30.06.24;;149;
5อ588;5อ;ฮอร;30.06.24;;183;
ั72572;ั7;อำะ;30.06.24;;0;
ำ62661;ำ6;ัฮื;30.06.24;95หอ/22;160;
ำ6161;ำ6;ฤฬฤ;30.06.24;95หอ/22;159;
ำ62949;ำ6;ลสม;30.06.24;95หอ/22;134;
ัำ630;ัำ;ลสม;30.06.24;;136;
ำ6156;ำ6;ัฮื;30.06.24;95หอ/22;80;
ำ6317;ำ6;ลสม;30.06.24;95หอ/22;161;
ย2981;ย2;ฬศส;30.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;71;
SZ209;SZ;ฤุม;30.06.24;338ภะ/21;199;
ฤ2323;ฤ2;ฯหส;30.06.24;;92;
ัำ1523;ัำ;อำะ;30.06.24;;139;
ัำ1735;ัำ;ฯะห;30.06.24;;360;
ำ62804;ำ6;มศุ;30.06.24;95หอ/22;235;
ศอ1001;ศอ;ลสม;30.06.24;;100;
ะร835;ะร;ลสม;30.06.24;;44;
ย28193;ย2;ฬศส;30.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;186;
ิย6210;ิย;ลสม;30.06.24;;0;
ศอ1087;ศอ;ลสม;30.06.24;;98;
ัำ796;ัำ;ัสื;30.06.24;;151;
Þา542;Þา;อำะ;30.06.24;;137;
ำ6272;ำ6;ลสม;30.06.24;95หอ/22;155;
ะร277;ะร;ฯหส;30.06.24;;49;
หภ845;หภ;อำะ;30.06.24;;97;
Þย275;Þย;ะฬฮ;30.06.24;;20;
ศล5685;ศล;ฯะห;30.06.24;;0;
ำ6221;ำ6;ฤฬฤ;30.06.24;95หอ/22;231;
ำ6508;ำ6;ัฮื;30.06.24;95หอ/22;160;
หภ168;หภ;อำะ;30.06.24;;90;
ำ6459;ำ6;ฦำส;30.06.24;95หอ/22;218;
ำ6773;ำ6;ลสม;30.06.24;95หอ/22;141;
5อ505;5อ;ฯหส;30.06.24;;187;
ำ6212;ำ6;ัฮื;30.06.24;95หอ/22;80;
ิย6230;ิย;อฦั;30.06.24;สหึ-696-22-P07;0;
ย2941;ย2;ฬศส;30.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;133;
ำ6273;ำ6;ฤฬฤ;30.06.24;95หอ/22;163;
ิย6799;ิย;มรู;30.06.24;สหึ-696-22-P07;0;
ำ6181;ำ6;ฯหส;30.06.24;95หอ/22;235;
Þย295;Þย;ะฬฮ;30.06.24;;49;
หภ187;หภ;อำะ;30.06.24;;95;
5อ511;5อ;ฯหส;30.06.24;;190;
ย2975;ย2;ฬศส;30.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;104;
ำ6524;ำ6;ัฮื;30.06.24;95หอ/22;139;
5อ146;5อ;ฯหส;30.06.24;;149;
ิห345;ิห;มรู;30.06.24;;364;
ำ6252;ำ6;ฬะย;30.06.24;95หอ/22;140;
ำ62455;ำ6;ฦำส;30.06.24;95หอ/22;223;
5อ509;5อ;ฯหส;30.06.24;;145;
หภ703;หภ;อำะ;30.06.24;;50;
ฮฯ407;ฮฯ;ลสม;30.06.24;;0;
