อ๎์ๅ๐ ๐ๅ้๑เ;ส๎ไ เ/๊;ส๎ไ เ/๏;ฤเ๒เ โ๛๋ๅ๒เ;น ไ๎ใ๎โ๎๐เ;ส๎๋-โ๎ ๏เ๑๑.;
Þา420;Þา;ัสื;25.02.24;;116;
ำ62425;ำ6;ฦำส;25.02.24;95หอ/22;137;
2S1714;2S;ลสม;25.02.24;สหึ-696-22-P07;0;
Þย581;Þย;อฦั;25.02.24;;20;
ำ6271;ำ6;ฤฬฤ;25.02.24;95หอ/22;144;
ำ62909;ำ6;ฤฬฤ;25.02.24;95หอ/22;119;
ศอ1091;ศอ;ลสม;26.02.24;;100;
ศอ1365;ศอ;ัสื;26.02.24;;96;
ศล5617;ศล;ฯะห;26.02.24;;0;
ั76216;ั7;ฯะห;26.02.24;;0;
ำ62997;ำ6;ฤฬฤ;26.02.24;95หอ/22;81;
ำ6174;ำ6;ีมะ;26.02.24;95หอ/22;131;
ำ62641;ำ6;ฯหส;26.02.24;95หอ/22;152;
ั75212;ั7;มรู;26.02.24;;0;
ำ6300;ำ6;มรู;26.02.24;95หอ/22;152;
ศอ1075;ศอ;ลสม;26.02.24;;99;
5อ591;5อ;ฯหส;26.02.24;;167;
ำ6623;ำ6;ัีา;26.02.24;95หอ/22;111;
ำ62448;ำ6;ฮุุ;26.02.24;95หอ/22;216;
ำ6106;ำ6;ศสา;26.02.24;95หอ/22;201;
ิย6878;ิย;มรู;26.02.24;;0;
ย2717;ย2;ฬศส;26.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;166;
ั75202;ั7;มรู;26.02.24;;0;
ศล4611;ศล;มรู;26.02.24;;18;
ำ62442;ำ6;ฤุม;26.02.24;95หอ/22;207;
ำ68974;ำ6;ีฤา;26.02.24;95หอ/22;162;
ำ62970;ำ6;สหม;26.02.24;95หอ/22;220;
ำ6094;ำ6;ัีา;26.02.24;95หอ/22;162;
ำ6652;ำ6;มภอ;26.02.24;95หอ/22;159;
ำ62734;ำ6;ฮุุ;26.02.24;95หอ/22;205;
ำ6388;ำ6;ฮฬั;26.02.24;95หอ/22;209;
ะฤ105;ะฤ;มรู;26.02.24;;76;
ฤะ404;ฤะ;ลสม;26.02.24;;179;
ฤะ516;ฤะ;ลสม;26.02.24;;183;
ำ62804;ำ6;มศุ;26.02.24;95หอ/22;216;
ำ62990;ำ6;ฤุม;26.02.24;95หอ/22;150;
ฤะ340;ฤะ;ลสม;26.02.24;;183;
ิย6402;ิย;ลสม;26.02.24;;0;
ัำ1731;ัำ;ฯะห;26.02.24;;343;
ำ67019;ำ6;ฦำส;26.02.24;95หอ/22;195;
ำ62001;ำ6;ลสม;26.02.24;95หอ/22;98;
ำ62426;ำ6;ีฤา;26.02.24;95หอ/22;216;
ำ6264;ำ6;ลสม;26.02.24;95หอ/22;147;
ฤะ6542;ฤะ;ลสม;26.02.24;;185;
ั73062;ั7;มรู;26.02.24;สหึ-696-22-P07;0;
ัำ1217;ัำ;ัสื;26.02.24;;146;
ัำ1417;ัำ;ลสม;26.02.24;;152;
ัำ2817;ัำ;ลสม;26.02.24;;146;
5อ502;5อ;ลสม;26.02.24;;183;
SZ041;SZ;ฤุม;26.02.24;338ภะ/21;128;
ัำ2961;ัำ;ลสม;26.02.24;;149;
ำ62951;ำ6;ลสม;26.02.24;95หอ/22;93;
ำ62910;ำ6;ฮุุ;26.02.24;95หอ/22;227;
5อ294;5อ;ลสม;26.02.24;;183;
SZ333;SZ;ฤุม;26.02.24;338ภะ/21;182;
สห856;สห;ัสื;26.02.24;;175;
หภ089;หภ;อำะ;26.02.24;;85;
หภ121;หภ;ลสม;26.02.24;;92;
ำ6737;ำ6;ลสม;26.02.24;95หอ/22;67;
ำ6262;ำ6;ลสม;26.02.24;95หอ/22;147;
ำ6572;ำ6;ลสม;26.02.24;95หอ/22;148;
ศล4610;ศล;ฯะห;26.02.24;;61;
ั72572;ั7;อำะ;26.02.24;;0;
ัำ1407;ัำ;ลสม;26.02.24;;176;
ำ62151;ำ6;ฯหส;26.02.24;95หอ/22;116;
ะร870;ะร;ลสม;26.02.24;;47;
ำ62642;ำ6;ีฤา;26.02.24;95หอ/22;233;
ย2981;ย2;ฬศส;26.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;63;
ศอ1069;ศอ;ลสม;26.02.24;;86;
ัำ1523;ัำ;อำะ;26.02.24;;148;
ำ6193;ำ6;ฤฬฤ;26.02.24;95หอ/22;214;
ลฮ1101;ลฮ;อฦั;26.02.24;;0;
ำ6272;ำ6;ลสม;26.02.24;95หอ/22;157;
ย2975;ย2;ฬศส;26.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;139;
ศล5685;ศล;ฯะห;26.02.24;;0;
ศอ1029;ศอ;ลสม;26.02.24;;94;
ศล4612;ศล;มรู;26.02.24;;39;
หภ222;หภ;อำะ;26.02.24;;53;
ัำ652;ัำ;ลสม;26.02.24;;274;
ำ62431;ำ6;ฦำส;26.02.24;95หอ/22;42;
ย2941;ย2;ฬศส;26.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;102;
หภ845;หภ;อำะ;26.02.24;;95;
ำ6273;ำ6;ฤฬฤ;26.02.24;95หอ/22;133;
5อ276;5อ;ฯหส;26.02.24;;189;
Þย274;Þย;ัสื;26.02.24;;14;
5อ146;5อ;ฯหส;26.02.24;;184;
ศอ1049;ศอ;ลสม;26.02.24;;95;
5อ531;5อ;ฯหส;26.02.24;;187;
SZ109;SZ;ฤุม;26.02.24;338ภะ/21;137;
ศอ1097;ศอ;ลสม;26.02.24;;74;
ำ6094ฤ;ำ6;ลสม;26.02.24;95หอ/22;0;
ำ6233;ำ6;ฤฬฤ;26.02.24;95หอ/22;159;
ำ6371;ำ6;ฤฬฤ;26.02.24;95หอ/22;93;
ศอ1033;ศอ;ลสม;26.02.24;;99;
ำ6145;ำ6;ัสื;26.02.24;95หอ/22;163;
ย2783;ย2;ฬศส;26.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;172;
ำ6174;ำ6;ลสม;26.02.24;95หอ/22;154;
ิย6880;ิย;มรู;26.02.24;;0;
ำ6205;ำ6;ลสม;26.02.24;95หอ/22;120;
ำ62427;ำ6;ฦำส;26.02.24;95หอ/22;90;
ำ6403;ำ6;ลสม;26.02.24;95หอ/22;137;
Þา105;Þา;ลสม;26.02.24;;64;
ะฤ106;ะฤ;มรู;26.02.24;;74;
ำ62952;ำ6;มภส;26.02.24;95หอ/22;129;
5อ505;5อ;ฯหส;26.02.24;;187;
ัำ1603;ัำ;ัสื;26.02.24;;138;
Þา281;Þา;ลสม;26.02.24;;69;
ิย6350;ิย;อฦั;26.02.24;;0;
5อ507;5อ;ฯหส;26.02.24;;181;
ั75336;ั7;อำะ;26.02.24;;0;
ำ6079;ำ6;ฤฬฤ;26.02.24;95หอ/22;117;
ำ6261;ำ6;ฤฬฤ;26.02.24;95หอ/22;164;
ำ6279;ำ6;ฤฬฤ;26.02.24;95หอ/22;160;
ำ6300;ำ6;ลสม;26.02.24;95หอ/22;172;
ำ61367;ำ6;ฤฬฤ;26.02.24;95หอ/22;114;
ย2957;ย2;ฬศส;26.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;143;
ัำ1357;ัำ;รัย;26.02.24;;129;
ัำ616;ัำ;ลสม;26.02.24;;137;
ัำ1411;ัำ;ลสม;26.02.24;;161;
ฤะ484;ฤะ;ัสื;26.02.24;;168;
ำ62633;ำ6;ฤฬฤ;26.02.24;95หอ/22;195;
ิย6780;ิย;อำะ;26.02.24;;0;
ำ6547;ำ6;ฯหส;26.02.24;95หอ/22;229;
หภ249;หภ;ลสม;26.02.24;;85;
ำ6153;ำ6;ฤฬฤ;26.02.24;95หอ/22;196;
ำ6321;ำ6;ลสม;26.02.24;95หอ/22;148;
ย2949;ย2;ฬศส;26.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;96;
ำ61875;ำ6;ลสม;26.02.24;95หอ/22;230;
SZ225;SZ;ฤุม;26.02.24;338ภะ/21;156;
ศอ1344;ศอ;อฦั;26.02.24;;99;
หภ022;หภ;อำะ;26.02.24;;82;
ำ6277;ำ6;ฤฬฤ;26.02.24;95หอ/22;161;
ิย6232;ิย;ัสื;26.02.24;;0;
ฤะ330;ฤะ;รัย;26.02.24;;170;
ำ6571;ำ6;ฯหส;26.02.24;95หอ/22;154;
ำ6773;ำ6;ลสม;26.02.24;95หอ/22;112;
ำ68445;ำ6;ฦำส;26.02.24;95หอ/22;101;
หภ221;หภ;ลสม;26.02.24;;92;
ศอ1050;ศอ;ฮอร;26.02.24;;96;
ฮฯ814;ฮฯ;ลสม;26.02.24;สหึ-696-22-P07;0;
ำ6627;ำ6;ฤฬฤ;26.02.24;95หอ/22;130;
Þย215;Þย;ัสื;26.02.24;;47;
ย2965;ย2;ฬศส;26.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;77;
ัำ1221;ัำ;อฦั;26.02.24;;152;
ำ6220;ำ6;ัฮื;26.02.24;95หอ/22;214;
Þา787;Þา;ัสื;26.02.24;;41;
5อ545;5อ;ฯหส;26.02.24;;179;
ิย6792;ิย;ลสม;26.02.24;;0;
Þย283;Þย;ะฬฮ;26.02.24;;11;
5อ532;5อ;ัสื;26.02.24;;187;
ศอ1323;ศอ;ัสื;26.02.24;;53;
ัำ1401;ัำ;ลสม;26.02.24;;168;
ำ6619;ำ6;ัฮื;26.02.24;95หอ/22;148;
ฤะ422;ฤะ;ัสื;26.02.24;;185;
ำ6377;ำ6;ฤฬฤ;26.02.24;95หอ/22;242;
ศอ1304;ศอ;อำะ;26.02.24;;46;
ำ6391;ำ6;ฯหส;26.02.24;95หอ/22;154;
ำ6738;ำ6;DWC;26.02.24;95หอ/22;0;
ำ6891;ำ6;ฤฬฤ;26.02.24;95หอ/22;161;
ย2951;ย2;ฬศส;26.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;139;
ศอ1305;ศอ;ัสื;26.02.24;;87;
ัำ1605;ัำ;ัสื;26.02.24;;162;
ำ6407;ำ6;ฤฬฤ;26.02.24;95หอ/22;222;
ย2939;ย2;ฬศส;26.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;108;
ำ62152;ำ6;มศุ;26.02.24;95หอ/22;214;
Þย225;Þย;ะฬฮ;26.02.24;;18;
Þา282;Þา;ัสื;26.02.24;;68;
5อ280;5อ;ัสื;26.02.24;;187;
ำ6173;ำ6;ฯหส;26.02.24;95หอ/22;160;
ั75018;ั7;ลสม;26.02.24;;0;
ัำ1413;ัำ;ลสม;26.02.24;;152;
ิย6106;ิย;อฦั;26.02.24;;0;
ำ62432;ำ6;สหม;26.02.24;95หอ/22;217;
5อ509;5อ;ฯหส;26.02.24;;182;
ำ6146;ำ6;ัฮื;26.02.24;95หอ/22;154;
ำ6299;ำ6;ฤฬฤ;26.02.24;95หอ/22;171;
ำ6234;ำ6;ัฮื;26.02.24;95หอ/22;162;
ำ6206;ำ6;ฬะย;26.02.24;95หอ/22;157;
ำ6268;ำ6;ลสม;26.02.24;95หอ/22;149;
ฮฯ260;ฮฯ;อำะ;26.02.24;;0;
ศอ1047;ศอ;ลสม;26.02.24;;99;
ำ6280;ำ6;ัฮื;26.02.24;95หอ/22;165;
ำ6437;ำ6;ฤฬฤ;26.02.24;95หอ/22;162;
Þา186;Þา;อำะ;26.02.24;;165;
ั75032;ั7;ัสื;26.02.24;;0;
ำ62634;ำ6;วยะ;26.02.24;95หอ/22;189;
ำ62428;ำ6;ฤุม;26.02.24;95หอ/22;211;
ฤะ6862;ฤะ;รัย;26.02.24;;185;
หภ146;หภ;อำะ;26.02.24;;99;
A46207;A4;ัสื;26.02.24;;0;
ำ6431;ำ6;ฤฬฤ;26.02.24;95หอ/22;159;
5อ148;5อ;ฯหส;26.02.24;;188;
5อ503;5อ;ฯหส;26.02.24;;159;
5อ517;5อ;ฯหส;26.02.24;;182;
ำ6154;ำ6;ฬะย;26.02.24;95หอ/22;208;
ย2983;ย2;ฬศส;26.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;98;
ัำ1227;ัำ;อฦั;26.02.24;;132;
ำ6194;ำ6;ัฮื;26.02.24;95หอ/22;158;
ำ6571;ำ6;ลสม;26.02.24;95หอ/22;173;
ำ6278;ำ6;ัฮื;26.02.24;95หอ/22;157;
ย2966;ย2;ลสม;26.02.24;;76;
ลฮ420;ลฮ;ัสื;26.02.24;;0;
ำ62427ฤ;ำ6;สหม;26.02.24;95หอ/22;0;
ำ6548;ำ6;ัฮื;26.02.24;95หอ/22;232;
Þา302;Þา;ลสม;26.02.24;;54;
ำ6167;ำ6;ฤฬฤ;26.02.24;95หอ/22;168;
5อ510;5อ;อฦั;26.02.24;;181;
ัำ1403;ัำ;ลสม;26.02.24;;157;
ำ68446;ำ6;ฤุม;26.02.24;95หอ/22;225;
ำ6378;ำ6;ัฮื;26.02.24;95หอ/22;239;
ำ62879;ำ6;ฯหส;26.02.24;95หอ/22;130;
ั71076;ั7;ัสื;26.02.24;;0;
ัำ1213;ัำ;ัสื;26.02.24;;151;
ำ6266;ำ6;ลสม;26.02.24;95หอ/22;158;
ำ62953;ำ6;ลสม;26.02.24;95หอ/22;89;
ำ6173;ำ6;ลสม;26.02.24;95หอ/22;162;
ิย6238;ิย;ัสื;26.02.24;;0;
ศอ1048;ศอ;รัย;26.02.24;;55;
Þย242;Þย;อฦั;26.02.24;;28;
SZ201;SZ;ฤุม;26.02.24;338ภะ/21;192;
ำ62461;ำ6;ฦำส;26.02.24;95หอ/22;82;
ฤะ468;ฤะ;รัย;26.02.24;;184;
ำ6583;ำ6;ฤฬฤ;26.02.24;95หอ/22;129;
ย2955;ย2;ฬศส;26.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;112;
ั71238;ั7;รัย;26.02.24;;0;
ำ6408;ำ6;ัฮื;26.02.24;95หอ/22;216;
ำ6267;ำ6;ฤฬฤ;26.02.24;95หอ/22;148;
ิย6114;ิย;อฦั;26.02.24;สหึ-696-22-P07;0;
ย2945;ย2;ฬศส;26.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;92;
SZ045;SZ;ฤุม;26.02.24;338ภะ/21;172;
ำ69852;ำ6;ลสม;26.02.24;95หอ/22;0;
ย2977;ย2;ฬศส;26.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;165;
Þย226;Þย;ะฬฮ;26.02.24;;2;
ำ6080;ำ6;ฯหส;26.02.24;95หอ/22;157;
ำ6299;ำ6;ลสม;26.02.24;95หอ/22;173;
ำ6270;ำ6;ลสม;26.02.24;95หอ/22;160;
ำ6471;ำ6;ฤฬฤ;26.02.24;95หอ/22;164;
ศอ1343;ศอ;ัสื;26.02.24;;101;
A46061;A4;รัย;26.02.24;;0;
ัำ1359;ัำ;รัย;26.02.24;;136;
SZ231;SZ;ฤุม;26.02.24;338ภะ/21;191;
ำ6892;ำ6;DWC;26.02.24;95หอ/22;0;
ิย6108;ิย;อฦั;26.02.24;สหึ-696-22-P07;0;
5อ537;5อ;ฯหส;26.02.24;;187;
ัำ1405;ัำ;ลสม;26.02.24;;154;
Þา112;Þา;ลสม;26.02.24;;68;
5อ270;5อ;ัสื;26.02.24;;181;
ัำ1225;ัำ;อฦั;26.02.24;;145;
ำ6105;ำ6;ฤฬฤ;26.02.24;95หอ/22;214;
ำ69861;ำ6;ฤฬฤ;26.02.24;95หอ/22;0;
ำ6432;ำ6;ัฮื;26.02.24;95หอ/22;161;
ำ6295;ำ6;ลสม;26.02.24;95หอ/22;150;
A46208;A4;ัสื;26.02.24;;0;
SZ215;SZ;ฤุม;26.02.24;338ภะ/21;183;
ย2985;ย2;รฬห;26.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;84;
Þย204;Þย;ะฬฮ;26.02.24;;22;
ำ6624;ำ6;ลสม;26.02.24;95หอ/22;129;
ฤะ572;ฤะ;ัสื;26.02.24;;186;
ย2775;ย2;ฬศส;26.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;90;
ำ62167;ำ6;ฦำส;26.02.24;95หอ/22;112;
Þา478;Þา;ัสื;26.02.24;;103;
ฤะ578;ฤะ;รัย;26.02.24;;176;
ัำ1215;ัำ;ัสื;26.02.24;;142;
ำ6263;ำ6;ฤฬฤ;26.02.24;95หอ/22;132;
ำ62447;ำ6;ฦำส;26.02.24;95หอ/22;157;
ำ62927;ำ6;ัสื;26.02.24;95หอ/22;133;
ำ62733;ำ6;ฯหส;26.02.24;95หอ/22;72;
ศอ1030;ศอ;อฦั;26.02.24;;96;
ำ62961;ำ6;ลสม;26.02.24;95หอ/22;128;
ิย6404;ิย;ลสม;26.02.24;;0;
ั75020;ั7;ลสม;26.02.24;;0;
ำ6192;ำ6;ฯหส;26.02.24;95หอ/22;232;
A46062;A4;อฦั;26.02.24;;0;
ัำ1415;ัำ;ลสม;26.02.24;;169;
ฤะ424;ฤะ;ัสื;26.02.24;;184;
ฤะ476;ฤะ;รัย;26.02.24;;187;
ิย6226;ิย;อฦั;26.02.24;;0;
ำ6246;ำ6;ลสม;26.02.24;95หอ/22;153;
ำ62954;ำ6;ฤุม;26.02.24;95หอ/22;218;
ัำ626;ัำ;ลสม;26.02.24;;289;
ำ62441;ำ6;ฦำส;26.02.24;95หอ/22;165;
Þย540;Þย;อฦั;26.02.24;;19;
ั75072;ั7;ฮอร;26.02.24;;0;
ำ68973;ำ6;ฤฬฤ;26.02.24;95หอ/22;128;
ำ6265;ำ6;ฤฬฤ;26.02.24;95หอ/22;121;
ำ62969;ำ6;ฤฬฤ;26.02.24;95หอ/22;97;
Þา358;Þา;ัสื;26.02.24;;178;
ั75054;ั7;อฦั;26.02.24;;0;
ำ62803;ำ6;ฤฬฤ;26.02.24;95หอ/22;173;
ำ62865;ำ6;ฬะย;26.02.24;95หอ/22;87;
ย2735;ย2;ฬศส;26.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;104;
ำ62880;ำ6;ฤุม;26.02.24;95หอ/22;239;
าศ951;าศ;ลสม;26.02.24;;159;
ำ6387;ำ6;ฤฬฤ;26.02.24;95หอ/22;152;
ำ6472;ำ6;ัฮื;26.02.24;95หอ/22;157;
SZ216;SZ;ภหภ;26.02.24;338ภะ/21;87;
Þา424;Þา;ัสื;26.02.24;;126;
าศ918;าศ;ลสม;26.02.24;;97;
A46062;A4;รัย;26.02.24;;0;
ศอ4549;ศอ;อฦั;26.02.24;;48;
ำ62425;ำ6;ฦำส;26.02.24;95หอ/22;154;
ำ6271;ำ6;ฤฬฤ;26.02.24;95หอ/22;126;
ำ62909;ำ6;ฤฬฤ;26.02.24;95หอ/22;194;
ำ62903;ำ6;ลสม;26.02.24;95หอ/22;53;
ำ62611;ำ6;ฤฬฤ;27.02.24;95หอ/22;135;
ิย5979;ิย;อฦั;27.02.24;;193;
ศล5617;ศล;ฯะห;27.02.24;;0;
ั76216;ั7;ฯะห;27.02.24;;0;
ำ6174;ำ6;ีมะ;27.02.24;95หอ/22;133;
ำ62928;ำ6;ฤุม;27.02.24;95หอ/22;154;
Þย9990;Þย;ัสื;27.02.24;;31;
ำ6296;ำ6;ศสา;27.02.24;95หอ/22;141;
ั75212;ั7;มรู;27.02.24;;0;
ศอ9004;ศอ;ัสื;27.02.24;;21;
ำ68253;ำ6;ฤฬฤ;27.02.24;95หอ/22;78;
ำ6300;ำ6;มรู;27.02.24;95หอ/22;119;
5อ591;5อ;ฯหส;27.02.24;;175;
ำ62955;ำ6;ลสม;27.02.24;95หอ/22;102;
ำ6623;ำ6;ัีา;27.02.24;95หอ/22;131;
ำ62448;ำ6;ฮุุ;27.02.24;95หอ/22;226;
ำ6106;ำ6;ศสา;27.02.24;95หอ/22;193;
ั75250;ั7;ฯะห;27.02.24;สหึ-696-22-P07;0;
ย2717;ย2;ฬศส;27.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;164;
ำ62442;ำ6;ฤุม;27.02.24;95หอ/22;213;
ำ68974;ำ6;ีฤา;27.02.24;95หอ/22;215;
ศล4545;ศล;มรู;27.02.24;;121;
ำ62970;ำ6;สหม;27.02.24;95หอ/22;226;
ำ62734;ำ6;ฮุุ;27.02.24;95หอ/22;191;
ำ6388;ำ6;ฮฬั;27.02.24;95หอ/22;158;
ฤะ404;ฤะ;ลสม;27.02.24;;192;
ฤะ516;ฤะ;ลสม;27.02.24;;189;
ำ62804;ำ6;มศุ;27.02.24;95หอ/22;213;
SZ103;SZ;ฤุม;27.02.24;338ภะ/21;182;
ศอ1311;ศอ;ัสื;27.02.24;;60;
ฤะ340;ฤะ;ลสม;27.02.24;;188;
ำ62706;ำ6;ฮุุ;27.02.24;95หอ/22;155;
ิย6402;ิย;ลสม;27.02.24;สหึ-696-22-P07;0;
SZ105;SZ;ฤุม;27.02.24;338ภะ/21;137;
ัำ1731;ัำ;ฯะห;27.02.24;;406;
ำ67019;ำ6;ฦำส;27.02.24;95หอ/22;193;
ำ62426;ำ6;ีฤา;27.02.24;95หอ/22;213;
ำ62866;ำ6;ฤุม;27.02.24;95หอ/22;156;
ำ6264;ำ6;ลสม;27.02.24;95หอ/22;160;
ิย6256;ิย;มรู;27.02.24;;0;
ฤะ6542;ฤะ;ลสม;27.02.24;;185;
ั73062;ั7;มรู;27.02.24;สหึ-696-22-P07;0;
ัำ1217;ัำ;ัสื;27.02.24;;186;
ัำ1417;ัำ;ลสม;27.02.24;;157;
ัำ2817;ัำ;ลสม;27.02.24;;149;
5อ502;5อ;ลสม;27.02.24;;187;
ัำ2961;ัำ;ลสม;27.02.24;;155;
ำ62910;ำ6;ฮุุ;27.02.24;95หอ/22;244;
5อ294;5อ;ลสม;27.02.24;;190;
SZ333;SZ;ฤุม;27.02.24;338ภะ/21;182;
ำ62956;ำ6;ีฤา;27.02.24;95หอ/22;148;
หภ089;หภ;อำะ;27.02.24;;84;
ำ6262;ำ6;ลสม;27.02.24;95หอ/22;220;
Þา9834;Þา;ลสม;27.02.24;;123;
ั72572;ั7;อำะ;27.02.24;;0;
ศอ1073;ศอ;ลสม;27.02.24;;87;
ัำ1407;ัำ;ลสม;27.02.24;;177;
ัำ630;ัำ;ลสม;27.02.24;;138;
ำ61823;ำ6;ฤฬฤ;27.02.24;95หอ/22;242;
ำ68254;ำ6;ฤุม;27.02.24;95หอ/22;203;
ย2981;ย2;ฬศส;27.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;61;
ัำ1523;ัำ;อำะ;27.02.24;;150;
ำ6193;ำ6;ฤฬฤ;27.02.24;95หอ/22;163;
ย2925;ย2;ฬศส;27.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;98;
Þย336;Þย;อำะ;27.02.24;;18;
ำ6272;ำ6;ลสม;27.02.24;95หอ/22;157;
Þา542;Þา;อำะ;27.02.24;;127;
ย2975;ย2;ฬศส;27.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;125;
ศล5685;ศล;ฯะห;27.02.24;;0;
ฮฯ753;ฮฯ;อำะ;27.02.24;;0;
ำ62459;ำ6;ฦำส;27.02.24;95หอ/22;166;
หภ317;หภ;อำะ;27.02.24;;91;
ำ6572;ำ6;ลสม;27.02.24;95หอ/22;145;
ำ62431;ำ6;ฦำส;27.02.24;95หอ/22;58;
ย2941;ย2;ฬศส;27.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;56;
ำ6273;ำ6;ฤฬฤ;27.02.24;95หอ/22;83;
ำ6233;ำ6;ฤฬฤ;27.02.24;95หอ/22;157;
ิย5567;ิย;ัสื;27.02.24;;193;
SZ209;SZ;ฤุม;27.02.24;338ภะ/21;196;
ย2783;ย2;ฬศส;27.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;164;
ำ6174;ำ6;ลสม;27.02.24;95หอ/22;177;
ิย6880;ิย;มรู;27.02.24;;0;
ำ6205;ำ6;ลสม;27.02.24;95หอ/22;137;
ำ62427;ำ6;ฦำส;27.02.24;95หอ/22;98;
ำ62705;ำ6;อฦย;27.02.24;95หอ/22;75;
ำ6797;ำ6;ฤฬฤ;27.02.24;95หอ/22;148;
ำ62985;ำ6;ลสม;27.02.24;95หอ/22;59;
ศล4529;ศล;มรู;27.02.24;;108;
Þา105;Þา;ลสม;27.02.24;;65;
ศอ1303;ศอ;ัสื;27.02.24;;67;
ัำ1603;ัำ;ัสื;27.02.24;;155;
ิย6350;ิย;อฦั;27.02.24;สหึ-696-22-P07;0;
ั75336;ั7;อำะ;27.02.24;;0;
ำ6079;ำ6;ฤฬฤ;27.02.24;95หอ/22;118;
ำ6261;ำ6;ฤฬฤ;27.02.24;95หอ/22;111;
ำ6300;ำ6;ลสม;27.02.24;95หอ/22;170;
ำ62930;ำ6;ฤุม;27.02.24;95หอ/22;142;
ย2957;ย2;ฬศส;27.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;77;
ัำ1357;ัำ;รัย;27.02.24;;140;
ัำ1411;ัำ;ลสม;27.02.24;;155;
ำ62633;ำ6;ฤฬฤ;27.02.24;95หอ/22;220;
Þา281;Þา;ลสม;27.02.24;;68;
ฤะ468;ฤะ;รัย;27.02.24;;179;
ำ6153;ำ6;ฤฬฤ;27.02.24;95หอ/22;143;
ำ6321;ำ6;ลสม;27.02.24;95หอ/22;158;
หภ211;หภ;ลสม;27.02.24;;49;
ฮฯ489;ฮฯ;ลสม;27.02.24;;0;
ะฤ291;ะฤ;ลสม;27.02.24;;89;
ำ6277;ำ6;ฤฬฤ;27.02.24;95หอ/22;233;
ิย6232;ิย;ัสื;27.02.24;;0;
ำ68445;ำ6;ฦำส;27.02.24;95หอ/22;73;
ฤะ332;ฤะ;ัสื;27.02.24;;182;
ำ6627;ำ6;ฤฬฤ;27.02.24;95หอ/22;214;
ัำ1221;ัำ;อฦั;27.02.24;;151;
ำ6220;ำ6;ัฮื;27.02.24;95หอ/22;155;
Þา332;Þา;ลสม;27.02.24;;59;
ำ62251;ำ6;ฬะย;27.02.24;95หอ/22;37;
5อ532;5อ;ัสื;27.02.24;;189;
ัำ1401;ัำ;ลสม;27.02.24;;137;
ำ6377;ำ6;ฤฬฤ;27.02.24;95หอ/22;228;
Þา262;Þา;ลสม;27.02.24;;66;
ำ6391;ำ6;ฯหส;27.02.24;95หอ/22;137;
ลฮ809;ลฮ;อฦั;27.02.24;;0;
Þา773;Þา;ัสื;27.02.24;;127;
ย2951;ย2;ฬศส;27.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;77;
ัำ1605;ัำ;ัสื;27.02.24;;157;
ำ6407;ำ6;ฤฬฤ;27.02.24;95หอ/22;228;
5อ270;5อ;ัสื;27.02.24;;191;
ย2939;ย2;ฬศส;27.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;60;
ำ6173;ำ6;ฯหส;27.02.24;95หอ/22;152;
ั75018;ั7;ลสม;27.02.24;;0;
ัำ1413;ัำ;ลสม;27.02.24;;156;
ิย6106;ิย;อฦั;27.02.24;;0;
ำ62432;ำ6;สหม;27.02.24;95หอ/22;218;
5อ597;5อ;ฯหส;27.02.24;;184;
ำ62877;ำ6;ฯหส;27.02.24;95หอ/22;55;
ำ62986;ำ6;มศุ;27.02.24;95หอ/22;140;
ำ6299;ำ6;ฤฬฤ;27.02.24;95หอ/22;172;
SZ210;SZ;ลสม;27.02.24;;165;
ำ6206;ำ6;ฬะย;27.02.24;95หอ/22;100;
ำ6234;ำ6;ัฮื;27.02.24;95หอ/22;159;
